Id;País;ano;Quantidade (Kg)
32;Indonésia;2007;0
33;Irlanda;2007;0
34;Israel;2007;13250
35;Itália;2007;9177932
36;Japão;2007;0
37;Iugoslávia;2007;0
38;Líbano;2007;6768
39;Luxemburgo;2007;0
40;Macedônia;2007;0
41;Marrocos;2007;0
42;México;2007;0
43;Moldávia;2007;0
44;Montenegro;2007;0
45;Noruega;2007;0
46;Nova Zelândia;2007;47220
47;Países Baixos (Holanda);2007;0
48;Panamá;2007;0
49;Paraguai;2007;0
50;Peru;2007;0
51;Porto Rico;2007;15658
52;Portugal;2007;6805601
53;Reino Unido;2007;7056
54;Republica Dominicana;2007;0
55;Romênia;2007;0
56;Rússia;2007;0
57;San Marino;2007;0
58;Sérvia;2007;0
59;Síria;2007;0
60;Suazilândia;2007;0
61;Suíça;2007;0
62;Tcheca, República;2007;0
63;Tunísia;2007;0
64;Turquia;2007;0
65;Ucrânia;2007;0
66;Uruguai;2007;2387225
67;Não consta na tabela;2007;0
68;Não declarados;2007;0
69;Outros;2007;0
1;Africa do Sul;2007;1320244
2;Alemanha;2007;647626
3;Argélia;2007;0
4;Arábia Saudita;2007;0
5;Argentina;2007;36160548
6;Armênia;2007;0
7;Austrália;2007;1583361
8;Áustria;2007;35247
9;Bermudas;2007;0
10;Bélgica;2007;0
11;Bolívia;2007;1348
12;Bósnia-Herzegovina;2007;0
13;Brasil;2007;19633
14;Bulgária;2007;0
15;Canada;2007;0
16;Chile;2007;47680946
17;China;2007;4235
18;Coreia do Sul, República;2007;0
19;Croácia;2007;0
20;Cuba;2007;0
21;Emirados Árabes Unidos;2007;0
22;Eslovênia;2007;0
23;Eslováquia;2007;0
24;Espanha;2007;4506858
25;Estados Unidos;2007;334204
26;França;2007;14721769
27;Geórgia;2007;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2007;0
29;Grécia;2007;137867
30;Hong Kong;2007;0
31;Hungria;2007;82552
32;Indonésia;2007;0
33;Irlanda;2007;0
34;Israel;2007;27398
35;Itália;2007;22023175
36;Japão;2007;0
37;Iugoslávia;2007;0
38;Líbano;2007;25265
39;Luxemburgo;2007;0
40;Macedônia;2007;0
41;Marrocos;2007;0
42;México;2007;0
43;Moldávia;2007;0
44;Montenegro;2007;0
45;Noruega;2007;0
46;Nova Zelândia;2007;417276
47;Países Baixos (Holanda);2007;0
48;Panamá;2007;0
49;Paraguai;2007;0
50;Peru;2007;0
51;Porto Rico;2007;14781
52;Portugal;2007;23945522
53;Reino Unido;2007;67728
54;Republica Dominicana;2007;0
55;Romênia;2007;0
56;Rússia;2007;0
57;San Marino;2007;0
58;Sérvia;2007;0
59;Síria;2007;0
60;Suazilândia;2007;0
61;Suíça;2007;0
62;Tcheca, República;2007;0
63;Tunísia;2007;0
64;Turquia;2007;0
65;Ucrânia;2007;0
66;Uruguai;2007;3131899
67;Não consta na tabela;2007;0
68;Não declarados;2007;0
69;Outros;2007;0
1;Africa do Sul;2008;315380
2;Alemanha;2008;293935
3;Argélia;2008;0
4;Arábia Saudita;2008;0
5;Argentina;2008;14417761
6;Armênia;2008;0
7;Austrália;2008;215135
8;Áustria;2008;11388
9;Bermudas;2008;0
10;Bélgica;2008;0
11;Bolívia;2008;0
12;Bósnia-Herzegovina;2008;0
13;Brasil;2008;309
14;Bulgária;2008;0
15;Canada;2008;396
16;Chile;2008;18662626
17;China;2008;6858
18;Coreia do Sul, República;2008;0
19;Croácia;2008;0
20;Cuba;2008;0
21;Emirados Árabes Unidos;2008;0
22;Eslovênia;2008;0
23;Eslováquia;2008;0
24;Espanha;2008;990697
25;Estados Unidos;2008;65956
26;França;2008;2466277
27;Geórgia;2008;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2008;0
29;Grécia;2008;11034
30;Hong Kong;2008;0
31;Hungria;2008;15981
32;Indonésia;2008;0
33;Irlanda;2008;0
34;Israel;2008;8694
35;Itália;2008;9723292
36;Japão;2008;0
37;Iugoslávia;2008;0
38;Líbano;2008;10270
39;Luxemburgo;2008;0
40;Macedônia;2008;0
41;Marrocos;2008;0
42;México;2008;0
43;Moldávia;2008;0
44;Montenegro;2008;0
45;Noruega;2008;0
46;Nova Zelândia;2008;58408
47;Países Baixos (Holanda);2008;0
48;Panamá;2008;0
49;Paraguai;2008;0
50;Peru;2008;0
51;Porto Rico;2008;0
52;Portugal;2008;6213781
53;Reino Unido;2008;315
54;Republica Dominicana;2008;0
55;Romênia;2008;0
56;Rússia;2008;0
57;San Marino;2008;0
58;Sérvia;2008;0
59;Síria;2008;0
60;Suazilândia;2008;0
61;Suíça;2008;1194
62;Tcheca, República;2008;0
63;Tunísia;2008;0
64;Turquia;2008;0
65;Ucrânia;2008;0
66;Uruguai;2008;920389
67;Não consta na tabela;2008;0
68;Não declarados;2008;0
69;Outros;2008;0
1;Africa do Sul;2008;1151699
2;Alemanha;2008;1063825
3;Argélia;2008;0
4;Arábia Saudita;2008;0
5;Argentina;2008;37382581
6;Armênia;2008;0
7;Austrália;2008;1248671
8;Áustria;2008;73348
9;Bermudas;2008;0
10;Bélgica;2008;0
11;Bolívia;2008;0
12;Bósnia-Herzegovina;2008;0
13;Brasil;2008;1769
14;Bulgária;2008;0
15;Canada;2008;30957
16;Chile;2008;50748373
17;China;2008;32738
18;Coreia do Sul, República;2008;0
19;Croácia;2008;0
20;Cuba;2008;0
21;Emirados Árabes Unidos;2008;0
22;Eslovênia;2008;0
23;Eslováquia;2008;0
24;Espanha;2008;6036397
25;Estados Unidos;2008;542331
26;França;2008;16275708
27;Geórgia;2008;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2008;0
29;Grécia;2008;78819
30;Hong Kong;2008;0
31;Hungria;2008;90021
32;Indonésia;2008;0
33;Irlanda;2008;0
34;Israel;2008;41161
35;Itália;2008;24378627
36;Japão;2008;0
37;Iugoslávia;2008;0
38;Líbano;2008;47054
39;Luxemburgo;2008;0
40;Macedônia;2008;0
41;Marrocos;2008;0
42;México;2008;0
43;Moldávia;2008;0
44;Montenegro;2008;0
45;Noruega;2008;0
46;Nova Zelândia;2008;536625
47;Países Baixos (Holanda);2008;0
48;Panamá;2008;0
49;Paraguai;2008;0
50;Peru;2008;0
51;Porto Rico;2008;0
52;Portugal;2008;23826443
53;Reino Unido;2008;10257
54;Republica Dominicana;2008;0
55;Romênia;2008;0
56;Rússia;2008;0
57;San Marino;2008;0
58;Sérvia;2008;0
59;Síria;2008;0
60;Suazilândia;2008;0
61;Suíça;2008;5359
62;Tcheca, República;2008;0
63;Tunísia;2008;0
64;Turquia;2008;0
65;Ucrânia;2008;0
66;Uruguai;2008;2089539
67;Não consta na tabela;2008;0
68;Não declarados;2008;0
69;Outros;2008;0
1;Africa do Sul;2009;493093
2;Alemanha;2009;56075
3;Argélia;2009;0
4;Arábia Saudita;2009;0
5;Argentina;2009;13902750
6;Armênia;2009;0
7;Austrália;2009;270908
8;Áustria;2009;1895
9;Bermudas;2009;0
10;Bélgica;2009;0
11;Bolívia;2009;0
12;Bósnia-Herzegovina;2009;0
13;Brasil;2009;0
14;Bulgária;2009;0
15;Canada;2009;0
16;Chile;2009;22476643
17;China;2009;0
18;Coreia do Sul, República;2009;0
19;Croácia;2009;0
20;Cuba;2009;0
21;Emirados Árabes Unidos;2009;0
22;Eslovênia;2009;0
23;Eslováquia;2009;0
24;Espanha;2009;1119540
25;Estados Unidos;2009;85393
26;França;2009;2372448
27;Geórgia;2009;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2009;0
29;Grécia;2009;52474
30;Hong Kong;2009;0
31;Hungria;2009;12632
32;Indonésia;2009;0
33;Irlanda;2009;0
34;Israel;2009;8924
35;Itália;2009;8387908
36;Japão;2009;0
37;Iugoslávia;2009;0
38;Líbano;2009;5310
39;Luxemburgo;2009;0
40;Macedônia;2009;0
41;Marrocos;2009;0
42;México;2009;0
43;Moldávia;2009;0
44;Montenegro;2009;0
45;Noruega;2009;0
46;Nova Zelândia;2009;30806
47;Países Baixos (Holanda);2009;0
48;Panamá;2009;0
49;Paraguai;2009;0
50;Peru;2009;0
51;Porto Rico;2009;0
52;Portugal;2009;5884719
53;Reino Unido;2009;10236
54;Republica Dominicana;2009;0
55;Romênia;2009;0
56;Rússia;2009;0
57;San Marino;2009;0
58;Sérvia;2009;0
59;Síria;2009;0
60;Suazilândia;2009;0
61;Suíça;2009;4860
62;Tcheca, República;2009;0
63;Tunísia;2009;0
64;Turquia;2009;0
65;Ucrânia;2009;0
66;Uruguai;2009;750343
67;Não consta na tabela;2009;0
68;Não declarados;2009;0
69;Outros;2009;0
1;Africa do Sul;2009;1931449
2;Alemanha;2009;291876
3;Argélia;2009;0
4;Arábia Saudita;2009;0
5;Argentina;2009;38521731
6;Armênia;2009;0
7;Austrália;2009;998680
8;Áustria;2009;12073
9;Bermudas;2009;0
10;Bélgica;2009;0
11;Bolívia;2009;0
12;Bósnia-Herzegovina;2009;0
13;Brasil;2009;0
14;Bulgária;2009;0
15;Canada;2009;0
16;Chile;2009;61380795
17;China;2009;0
18;Coreia do Sul, República;2009;0
19;Croácia;2009;0
20;Cuba;2009;0
21;Emirados Árabes Unidos;2009;0
22;Eslovênia;2009;0
23;Eslováquia;2009;0
24;Espanha;2009;6224187
25;Estados Unidos;2009;702825
26;França;2009;16893114
27;Geórgia;2009;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2009;0
29;Grécia;2009;190076
30;Hong Kong;2009;0
31;Hungria;2009;87626
32;Indonésia;2009;0
33;Irlanda;2009;0
34;Israel;2009;36534
35;Itália;2009;23079424
36;Japão;2009;0
37;Iugoslávia;2009;0
38;Líbano;2009;34971
39;Luxemburgo;2009;0
40;Macedônia;2009;0
41;Marrocos;2009;0
42;México;2009;0
43;Moldávia;2009;0
44;Montenegro;2009;0
45;Noruega;2009;0
46;Nova Zelândia;2009;302244
47;Países Baixos (Holanda);2009;0
48;Panamá;2009;0
49;Paraguai;2009;0
50;Peru;2009;0
51;Porto Rico;2009;0
52;Portugal;2009;23688318
53;Reino Unido;2009;53375
54;Republica Dominicana;2009;0
55;Romênia;2009;0
56;Rússia;2009;0
57;San Marino;2009;0
58;Sérvia;2009;0
59;Síria;2009;0
60;Suazilândia;2009;0
61;Suíça;2009;13129
62;Tcheca, República;2009;0
63;Tunísia;2009;0
64;Turquia;2009;0
65;Ucrânia;2009;0
66;Uruguai;2009;1953390
67;Não consta na tabela;2009;0
68;Não declarados;2009;0
69;Outros;2009;0
1;Africa do Sul;2010;966276
2;Alemanha;2010;192661
3;Argélia;2010;0
4;Arábia Saudita;2010;0
5;Argentina;2010;16965266
6;Armênia;2010;0
7;Austrália;2010;405271
8;Áustria;2010;2329
9;Bermudas;2010;0
10;Bélgica;2010;0
11;Bolívia;2010;0
12;Bósnia-Herzegovina;2010;0
13;Brasil;2010;7
14;Bulgária;2010;20997
15;Canada;2010;0
16;Chile;2010;26434744
17;China;2010;0
18;Coreia do Sul, República;2010;0
19;Croácia;2010;0
20;Cuba;2010;0
21;Emirados Árabes Unidos;2010;0
22;Eslovênia;2010;0
23;Eslováquia;2010;0
24;Espanha;2010;1622100
25;Estados Unidos;2010;194774
26;França;2010;2799118
27;Geórgia;2010;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2010;0
29;Grécia;2010;42449
30;Hong Kong;2010;0
31;Hungria;2010;15193
32;Indonésia;2010;0
33;Irlanda;2010;0
34;Israel;2010;15782
35;Itália;2010;11911190
36;Japão;2010;0
37;Iugoslávia;2010;0
38;Líbano;2010;15741
39;Luxemburgo;2010;0
40;Macedônia;2010;0
41;Marrocos;2010;0
42;México;2010;7004
43;Moldávia;2010;0
44;Montenegro;2010;0
45;Noruega;2010;0
46;Nova Zelândia;2010;102683
47;Países Baixos (Holanda);2010;0
48;Panamá;2010;0
49;Paraguai;2010;0
50;Peru;2010;33
51;Porto Rico;2010;0
52;Portugal;2010;7801759
53;Reino Unido;2010;621
54;Republica Dominicana;2010;0
55;Romênia;2010;0
56;Rússia;2010;0
57;San Marino;2010;0
58;Sérvia;2010;0
59;Síria;2010;0
60;Suazilândia;2010;0
61;Suíça;2010;2483
62;Tcheca, República;2010;0
63;Tunísia;2010;0
64;Turquia;2010;0
65;Ucrânia;2010;0
66;Uruguai;2010;1219387
67;Não consta na tabela;2010;0
68;Não declarados;2010;0
69;Outros;2010;0
1;Africa do Sul;2010;3600658
2;Alemanha;2010;784674
3;Argélia;2010;0
4;Arábia Saudita;2010;0
5;Argentina;2010;52126581
6;Armênia;2010;0
7;Austrália;2010;1864846
8;Áustria;2010;30075
9;Bermudas;2010;0
10;Bélgica;2010;0
11;Bolívia;2010;0
12;Bósnia-Herzegovina;2010;0
13;Brasil;2010;232
14;Bulgária;2010;94727
15;Canada;2010;0
16;Chile;2010;72983389
17;China;2010;0
18;Coreia do Sul, República;2010;0
19;Croácia;2010;0
20;Cuba;2010;0
21;Emirados Árabes Unidos;2010;0
22;Eslovênia;2010;0
23;Eslováquia;2010;0
24;Espanha;2010;8698824
25;Estados Unidos;2010;1344921
26;França;2010;18778566
27;Geórgia;2010;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2010;0
29;Grécia;2010;196361
30;Hong Kong;2010;0
31;Hungria;2010;160961
32;Indonésia;2010;0
33;Irlanda;2010;0
34;Israel;2010;93252
35;Itália;2010;28683242
36;Japão;2010;0
37;Iugoslávia;2010;0
38;Líbano;2010;123283
39;Luxemburgo;2010;0
40;Macedônia;2010;0
41;Marrocos;2010;0
42;México;2010;63663
43;Moldávia;2010;0
44;Montenegro;2010;0
45;Noruega;2010;0
46;Nova Zelândia;2010;947043
47;Países Baixos (Holanda);2010;0
48;Panamá;2010;0
49;Paraguai;2010;0
50;Peru;2010;252
51;Porto Rico;2010;0
52;Portugal;2010;29299792
53;Reino Unido;2010;22292
54;Republica Dominicana;2010;0
55;Romênia;2010;0
56;Rússia;2010;0
57;San Marino;2010;0
58;Sérvia;2010;0
59;Síria;2010;0
60;Suazilândia;2010;0
61;Suíça;2010;8010
62;Tcheca, República;2010;0
63;Tunísia;2010;0
64;Turquia;2010;0
65;Ucrânia;2010;0
66;Uruguai;2010;3175051
67;Não consta na tabela;2010;0
68;Não declarados;2010;0
69;Outros;2010;0
1;Africa do Sul;2011;507509
2;Alemanha;2011;198025
3;Argélia;2011;0
4;Arábia Saudita;2011;0
5;Argentina;2011;16673491
6;Armênia;2011;0
7;Austrália;2011;824440
8;Áustria;2011;6357
9;Bermudas;2011;0
10;Bélgica;2011;0
11;Bolívia;2011;0
12;Bósnia-Herzegovina;2011;0
13;Brasil;2011;93
14;Bulgária;2011;1097
15;Canada;2011;2322
16;Chile;2011;26642889
17;China;2011;0
18;Coreia do Sul, República;2011;0
19;Croácia;2011;450
20;Cuba;2011;0
21;Emirados Árabes Unidos;2011;0
22;Eslovênia;2011;3600
23;Eslováquia;2011;0
24;Espanha;2011;1999970
25;Estados Unidos;2011;369806
26;França;2011;3329437
27;Geórgia;2011;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2011;0
29;Grécia;2011;82207
30;Hong Kong;2011;0
31;Hungria;2011;15073
32;Indonésia;2011;0
33;Irlanda;2011;0
34;Israel;2011;16382
35;Itália;2011;12025827
36;Japão;2011;0
37;Iugoslávia;2011;0
38;Líbano;2011;17685
39;Luxemburgo;2011;0
40;Macedônia;2011;0
41;Marrocos;2011;0
42;México;2011;0
43;Moldávia;2011;0
44;Montenegro;2011;0
45;Noruega;2011;0
46;Nova Zelândia;2011;151194
47;Países Baixos (Holanda);2011;0
48;Panamá;2011;0
49;Paraguai;2011;0
50;Peru;2011;0
51;Porto Rico;2011;0
52;Portugal;2011;8556375
53;Reino Unido;2011;270
54;Republica Dominicana;2011;0
55;Romênia;2011;0
56;Rússia;2011;0
57;San Marino;2011;0
58;Sérvia;2011;0
59;Síria;2011;0
60;Suazilândia;2011;0
61;Suíça;2011;0
62;Tcheca, República;2011;0
63;Tunísia;2011;16420
64;Turquia;2011;0
65;Ucrânia;2011;0
66;Uruguai;2011;1264306
67;Não consta na tabela;2011;0
68;Não declarados;2011;0
69;Outros;2011;0
1;Africa do Sul;2011;2136394
2;Alemanha;2011;933545
3;Argélia;2011;0
4;Arábia Saudita;2011;0
5;Argentina;2011;58806736
6;Armênia;2011;0
7;Austrália;2011;2811273
8;Áustria;2011;56227
9;Bermudas;2011;0
10;Bélgica;2011;0
11;Bolívia;2011;0
12;Bósnia-Herzegovina;2011;0
13;Brasil;2011;1164
14;Bulgária;2011;2527
15;Canada;2011;35032
16;Chile;2011;84952500
17;China;2011;0
18;Coreia do Sul, República;2011;0
19;Croácia;2011;12388
20;Cuba;2011;0
21;Emirados Árabes Unidos;2011;0
22;Eslovênia;2011;62602
23;Eslováquia;2011;0
24;Espanha;2011;11175636
25;Estados Unidos;2011;1756901
26;França;2011;22917012
27;Geórgia;2011;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2011;0
29;Grécia;2011;414329
30;Hong Kong;2011;0
31;Hungria;2011;256240
32;Indonésia;2011;0
33;Irlanda;2011;0
34;Israel;2011;68676
35;Itália;2011;35481781
36;Japão;2011;0
37;Iugoslávia;2011;0
38;Líbano;2011;137954
39;Luxemburgo;2011;0
40;Macedônia;2011;0
41;Marrocos;2011;0
42;México;2011;0
43;Moldávia;2011;0
44;Montenegro;2011;0
45;Noruega;2011;0
46;Nova Zelândia;2011;1267863
47;Países Baixos (Holanda);2011;0
48;Panamá;2011;0
49;Paraguai;2011;0
50;Peru;2011;0
51;Porto Rico;2011;0
52;Portugal;2011;35247223
53;Reino Unido;2011;6021
54;Republica Dominicana;2011;0
55;Romênia;2011;0
56;Rússia;2011;0
57;San Marino;2011;0
58;Sérvia;2011;0
59;Síria;2011;0
60;Suazilândia;2011;0
61;Suíça;2011;0
62;Tcheca, República;2011;0
63;Tunísia;2011;37492
64;Turquia;2011;0
65;Ucrânia;2011;0
66;Uruguai;2011;3481552
67;Não consta na tabela;2011;0
68;Não declarados;2011;0
69;Outros;2011;0
1;Africa do Sul;2012;722327
2;Alemanha;2012;113243
3;Argélia;2012;0
4;Arábia Saudita;2012;0
5;Argentina;2012;14613839
6;Armênia;2012;0
7;Austrália;2012;615334
8;Áustria;2012;8098
9;Bermudas;2012;0
10;Bélgica;2012;0
11;Bolívia;2012;0
12;Bósnia-Herzegovina;2012;0
13;Brasil;2012;1051
14;Bulgária;2012;0
15;Canada;2012;0
16;Chile;2012;30258795
17;China;2012;0
18;Coreia do Sul, República;2012;0
19;Croácia;2012;630
20;Cuba;2012;0
21;Emirados Árabes Unidos;2012;0
22;Eslovênia;2012;433
23;Eslováquia;2012;0
24;Espanha;2012;2540209
25;Estados Unidos;2012;379329
26;França;2012;3181440
27;Geórgia;2012;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2012;0
29;Grécia;2012;68966
30;Hong Kong;2012;0
31;Hungria;2012;10404
32;Indonésia;2012;0
33;Irlanda;2012;0
34;Israel;2012;8439
35;Itália;2012;10506144
36;Japão;2012;0
37;Iugoslávia;2012;0
38;Líbano;2012;5805
39;Luxemburgo;2012;0
40;Macedônia;2012;0
41;Marrocos;2012;450
42;México;2012;0
43;Moldávia;2012;0
44;Montenegro;2012;0
45;Noruega;2012;0
46;Nova Zelândia;2012;81611
47;Países Baixos (Holanda);2012;0
48;Panamá;2012;0
49;Paraguai;2012;0
50;Peru;2012;0
51;Porto Rico;2012;0
52;Portugal;2012;9714940
53;Reino Unido;2012;406
54;Republica Dominicana;2012;0
55;Romênia;2012;33750
56;Rússia;2012;0
57;San Marino;2012;0
58;Sérvia;2012;0
59;Síria;2012;0
60;Suazilândia;2012;0
61;Suíça;2012;0
62;Tcheca, República;2012;0
63;Tunísia;2012;19913
64;Turquia;2012;0
65;Ucrânia;2012;0
66;Uruguai;2012;1323884
67;Não consta na tabela;2012;0
68;Não declarados;2012;0
69;Outros;2012;0
1;Africa do Sul;2012;3041449
2;Alemanha;2012;591167
3;Argélia;2012;0
4;Arábia Saudita;2012;0
5;Argentina;2012;55633562
6;Armênia;2012;0
7;Austrália;2012;2474783
8;Áustria;2012;85116
9;Bermudas;2012;0
10;Bélgica;2012;0
11;Bolívia;2012;0
12;Bósnia-Herzegovina;2012;0
13;Brasil;2012;15016
14;Bulgária;2012;0
15;Canada;2012;0
16;Chile;2012;93315735
17;China;2012;0
18;Coreia do Sul, República;2012;0
19;Croácia;2012;16571
20;Cuba;2012;0
21;Emirados Árabes Unidos;2012;0
22;Eslovênia;2012;1223
23;Eslováquia;2012;0
24;Espanha;2012;11724946
25;Estados Unidos;2012;1995929
26;França;2012;21636175
27;Geórgia;2012;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2012;0
29;Grécia;2012;323206
30;Hong Kong;2012;0
31;Hungria;2012;168862
32;Indonésia;2012;0
33;Irlanda;2012;0
34;Israel;2012;47579
35;Itália;2012;30750897
36;Japão;2012;0
37;Iugoslávia;2012;0
38;Líbano;2012;47826
39;Luxemburgo;2012;0
40;Macedônia;2012;0
41;Marrocos;2012;3851
42;México;2012;0
43;Moldávia;2012;0
44;Montenegro;2012;0
45;Noruega;2012;0
46;Nova Zelândia;2012;790355
47;Países Baixos (Holanda);2012;0
48;Panamá;2012;0
49;Paraguai;2012;0
50;Peru;2012;0
51;Porto Rico;2012;0
52;Portugal;2012;36190898
53;Reino Unido;2012;26466
54;Republica Dominicana;2012;0
55;Romênia;2012;85321
56;Rússia;2012;0
57;San Marino;2012;0
58;Sérvia;2012;0
59;Síria;2012;0
60;Suazilândia;2012;0
61;Suíça;2012;0
62;Tcheca, República;2012;0
63;Tunísia;2012;42918
64;Turquia;2012;0
65;Ucrânia;2012;0
66;Uruguai;2012;3735892
67;Não consta na tabela;2012;0
68;Não declarados;2012;0
69;Outros;2012;0
1;Africa do Sul;2013;475331
2;Alemanha;2013;114866
3;Argélia;2013;0
4;Arábia Saudita;2013;0
5;Argentina;2013;12732815
6;Armênia;2013;0
7;Austrália;2013;553190
8;Áustria;2013;56849
9;Bermudas;2013;0
10;Bélgica;2013;0
11;Bolívia;2013;0
12;Bósnia-Herzegovina;2013;0
13;Brasil;2013;473
14;Bulgária;2013;5947
15;Canada;2013;0
16;Chile;2013;28288212
17;China;2013;0
18;Coreia do Sul, República;2013;0
19;Croácia;2013;0
20;Cuba;2013;0
21;Emirados Árabes Unidos;2013;0
22;Eslovênia;2013;2192
23;Eslováquia;2013;0
24;Espanha;2013;2772104
25;Estados Unidos;2013;518888
26;França;2013;3265362
27;Geórgia;2013;33750
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2013;0
29;Grécia;2013;13241
30;Hong Kong;2013;0
31;Hungria;2013;10911
32;Indonésia;2013;0
33;Irlanda;2013;0
34;Israel;2013;24622
35;Itália;2013;8308831
36;Japão;2013;0
37;Iugoslávia;2013;0
38;Líbano;2013;6588
39;Luxemburgo;2013;0
40;Macedônia;2013;0
41;Marrocos;2013;0
42;México;2013;0
43;Moldávia;2013;0
44;Montenegro;2013;0
45;Noruega;2013;0
46;Nova Zelândia;2013;90728
47;Países Baixos (Holanda);2013;0
48;Panamá;2013;0
49;Paraguai;2013;0
50;Peru;2013;0
51;Porto Rico;2013;0
52;Portugal;2013;9299080
53;Reino Unido;2013;127
54;Republica Dominicana;2013;0
55;Romênia;2013;0
56;Rússia;2013;0
57;San Marino;2013;0
58;Sérvia;2013;0
59;Síria;2013;0
60;Suazilândia;2013;0
61;Suíça;2013;0
62;Tcheca, República;2013;0
63;Tunísia;2013;8000
64;Turquia;2013;0
65;Ucrânia;2013;0
66;Uruguai;2013;1372329
67;Não consta na tabela;2013;0
68;Não declarados;2013;0
69;Outros;2013;0
1;Africa do Sul;2013;1985184
2;Alemanha;2013;414070
3;Argélia;2013;0
4;Arábia Saudita;2013;0
5;Argentina;2013;49524694
6;Armênia;2013;0
7;Austrália;2013;1703815
8;Áustria;2013;227204
9;Bermudas;2013;0
10;Bélgica;2013;0
11;Bolívia;2013;0
12;Bósnia-Herzegovina;2013;0
13;Brasil;2013;5747
14;Bulgária;2013;21988
15;Canada;2013;0
16;Chile;2013;90281256
17;China;2013;0
18;Coreia do Sul, República;2013;0
19;Croácia;2013;0
20;Cuba;2013;0
21;Emirados Árabes Unidos;2013;0
22;Eslovênia;2013;25307
23;Eslováquia;2013;0
24;Espanha;2013;13570874
25;Estados Unidos;2013;2817086
26;França;2013;23336291
27;Geórgia;2013;134202
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2013;0
29;Grécia;2013;71175
30;Hong Kong;2013;0
31;Hungria;2013;140198
32;Indonésia;2013;0
33;Irlanda;2013;0
34;Israel;2013;97645
35;Itália;2013;30799292
36;Japão;2013;0
37;Iugoslávia;2013;0
38;Líbano;2013;75810
39;Luxemburgo;2013;0
40;Macedônia;2013;0
41;Marrocos;2013;0
42;México;2013;0
43;Moldávia;2013;0
44;Montenegro;2013;0
45;Noruega;2013;0
46;Nova Zelândia;2013;840521
47;Países Baixos (Holanda);2013;0
48;Panamá;2013;0
49;Paraguai;2013;0
50;Peru;2013;0
51;Porto Rico;2013;0
52;Portugal;2013;35729522
53;Reino Unido;2013;2789
54;Republica Dominicana;2013;0
55;Romênia;2013;0
56;Rússia;2013;0
57;San Marino;2013;0
58;Sérvia;2013;0
59;Síria;2013;0
60;Suazilândia;2013;0
61;Suíça;2013;0
62;Tcheca, República;2013;0
63;Tunísia;2013;20892
64;Turquia;2013;0
65;Ucrânia;2013;0
66;Uruguai;2013;3740613
67;Não consta na tabela;2013;0
68;Não declarados;2013;0
69;Outros;2013;0
1;Africa do Sul;2014;722715
2;Alemanha;2014;115804
3;Argélia;2014;0
4;Arábia Saudita;2014;0
5;Argentina;2014;13437321
6;Armênia;2014;0
7;Austrália;2014;236742
8;Áustria;2014;2770
9;Bermudas;2014;0
10;Bélgica;2014;0
11;Bolívia;2014;0
12;Bósnia-Herzegovina;2014;0
13;Brasil;2014;449
14;Bulgária;2014;15019
15;Canada;2014;1530
16;Chile;2014;35479279
17;China;2014;0
18;Coreia do Sul, República;2014;0
19;Croácia;2014;0
20;Cuba;2014;0
21;Emirados Árabes Unidos;2014;35
22;Eslovênia;2014;4190
23;Eslováquia;2014;0
24;Espanha;2014;2760797
25;Estados Unidos;2014;788773
26;França;2014;3592782
27;Geórgia;2014;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2014;0
29;Grécia;2014;24244
30;Hong Kong;2014;0
31;Hungria;2014;18733
32;Indonésia;2014;0
33;Irlanda;2014;0
34;Israel;2014;7734
35;Itália;2014;8566756
36;Japão;2014;0
37;Iugoslávia;2014;0
38;Líbano;2014;47610
39;Luxemburgo;2014;0
40;Macedônia;2014;252
41;Marrocos;2014;0
42;México;2014;0
43;Moldávia;2014;0
44;Montenegro;2014;0
45;Noruega;2014;0
46;Nova Zelândia;2014;106251
47;Países Baixos (Holanda);2014;0
48;Panamá;2014;0
49;Paraguai;2014;0
50;Peru;2014;3201
51;Porto Rico;2014;0
52;Portugal;2014;9735153
53;Reino Unido;2014;315
54;Republica Dominicana;2014;0
55;Romênia;2014;4163
56;Rússia;2014;0
57;San Marino;2014;0
58;Sérvia;2014;0
59;Síria;2014;0
60;Suazilândia;2014;0
61;Suíça;2014;0
62;Tcheca, República;2014;0
63;Tunísia;2014;0
64;Turquia;2014;0
65;Ucrânia;2014;0
66;Uruguai;2014;1237537
67;Não consta na tabela;2014;0
68;Não declarados;2014;0
69;Outros;2014;0
1;Africa do Sul;2014;3033932
2;Alemanha;2014;483316
3;Argélia;2014;0
4;Arábia Saudita;2014;0
5;Argentina;2014;53815956
6;Armênia;2014;0
7;Austrália;2014;1008851
8;Áustria;2014;32116
9;Bermudas;2014;0
10;Bélgica;2014;0
