id;control;cultivar;ano;Quantidade (Kg)
26;ti_Festival (Sugraone);Festival (Sugraone);1988;0
27;ti_Franconia;Franconia;1988;0
28;ti_Freisa;Freisa;1988;0
29;ti_Gamay St Romain;Gamay St Romain;1988;777214
30;ti_Gamay Beaujolais;Gamay Beaujolais;1988;447830
31;ti_Grand Noir;Grand Noir;1988;4264
32;ti_Grenache;Grenache;1988;12090
33;ti_Jaen;Jaen;1988;0
34;ti_Lagrein;Lagrein;1988;0
35;ti_Lambrusco;Lambrusco;1988;5543
36;ti_Malbec;Malbec;1988;64701
37;ti_Marzemina;Marzemina;1988;244605
38;ti_Merlot;Merlot;1988;6278832
39;ti_Marselan;Marselan;1988;0
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;1988;0
41;ti_Molinera;Molinera;1988;0
42;ti_Montepulciano;Montepulciano;1988;0
43;ti_Moscato Bailey;Moscato Bailey;1988;0
44;ti_Napa Gamay;Napa Gamay;1988;102650
45;ti_Nebbiolo;Nebbiolo;1988;6454
46;ti_Petit Verdot;Petit Verdot;1988;0
47;ti_Petite Sirah;Petite Sirah;1988;140196
48;ti_Pinotage;Pinotage;1988;19945
49;ti_Pinot Noir;Pinot Noir;1988;350891
50;ti_Pinot Saint George;Pinot Saint George;1988;83400
51;ti_Piriquita;Piriquita;1988;0
52;ti_Primitivo;Primitivo;1988;0
53;ti_Rebo;Rebo;1988;0
54;ti_Refosco;Refosco;1988;0
55;ti_Rondinella;Rondinella;1988;0
56;ti_Ruby Cabernet;Ruby Cabernet;1988;6800
57;ti_Sangiovese;Sangiovese;1988;118475
58;ti_Saperavi ;Saperavi ;1988;0
59;ti_Sira (falsa);Sira (falsa);1988;228050
60;ti_Tannat;Tannat;1988;129001
61;ti_Tempranillo;Tempranillo;1988;0
62;ti_Teroldego;Teroldego;1988;0
63;ti_Torrontes;Torrontes;1988;0
64;ti_Tinta Barroca;Tinta Barroca;1988;0
65;ti_Tinta Roriz ;Tinta Roriz ;1988;0
66;ti_Touriga Francesa;Touriga Francesa;1988;0
67;ti_Touriga Nacional;Touriga Nacional;1988;0
68;ti_Tinta Madeira;Tinta Madeira;1988;1493
69;ti_Tintoria;Tintoria;1988;0
70;ti_Trincdeira;Trincdeira;1988;0
71;ti_Trousseau;Trousseau;1988;0
72;ti_Zinfandel;Zinfandel;1988;70341
73;ti_Outras1;Outras1;1988;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;1988;77578061
75;br_Aliatico;Aliatico;1988;1850
76;br_Aligote;Aligote;1988;0
77;br_Altesse;Altesse;1988;39549
78;br_Alvarinho;Alvarinho;1988;0
79;br_Arriloba;Arriloba;1988;0
80;br_Auxerrois;Auxerrois;1988;0
81;br_Burger;Burger;1988;4280
82;br_Chardonnay;Chardonnay;1988;1016199
83;br_Chasselas;Chasselas;1988;189452
84;br_Chenin Blanc;Chenin Blanc;1988;226826
85;br_Clairette(1);Clairette(1);1988;0
86;br_Colombard;Colombard;1988;32200
87;br_Flora;Flora;1988;132433
88;br_Garganega;Garganega;1988;0
89;br_Gewurztraminer;Gewurztraminer;1988;740238
90;br_Gouveio;Gouveio;1988;0
91;br_Gros Manseng;Gros Manseng;1988;0
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);1988;0
93;br_Maccabeo;Maccabeo;1988;0
94;br_Malvasia;Malvasia;1988;3392751
95;br_Malvasia Amarela;Malvasia Amarela;1988;0
96;br_Malvasia Bianca;Malvasia Bianca;1988;0
97;br_Malvasia Chianti;Malvasia Chianti;1988;0
98;br_Malvasia Verde;Malvasia Verde;1988;0
99;br_Malvasia di Candia;Malvasia di Candia;1988;0
100;br_Malvasia Istriana;Malvasia Istriana;1988;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;1988;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1988;0
103;br_Moscato_branco;Moscato Branco;1988;22528034
104;br_Moscato Canelli;Moscato Canelli;1988;0
105;br_Moscato Giallo;Moscato Giallo;1988;0
106;br_Moscato Nazareno;Moscato Nazareno;1988;0
107;br_Moscato Bianco R2;Moscato Bianco R2;1988;0
108;br_Moscato de Alexandria;Moscato de Alexandria;1988;0
109;br_Moscato Rosado;Moscato Rosado;1988;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;1988;0
111;br_Muller Thurgau;Muller Thurgau;1988;17629
112;br_Muscadelle;Muscadelle;1988;0
113;br_Ora;Ora;1988;0
114;br_Palomino;Palomino;1988;62679
115;br_Petit Manseng;Petit Manseng;1988;0
116;br_Peverella;Peverella;1988;1848715
117;br_Pinot Blanc;Pinot Blanc;1988;413142
118;br_Pinot Gris;Pinot Gris;1988;0
119;br_Prosecco;Prosecco;1988;449028
120;br_Red Veltliner;Red Veltliner;1988;1512
121;br_Riesling Italico;Riesling Italico;1988;10052438
122;br_Riesling Renano;Riesling Renano;1988;1505571
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);1988;387957
124;br_Sauvignon Gris;Sauvignon Gris;1988;0
125;br_Seara Nova;Seara Nova;1988;5965
126;br_Semillon;Semillon;1988;9118811
127;br_Schonburger;Schonburger;1988;0
128;br_Sylvaner;Sylvaner;1988;112726
129;br_Tocai Friulano;Tocai Friulano;1988;124
130;br_Trebbiano;Trebbiano;1988;23541232
131;br_Trebbiano Toscano;Trebbiano Toscano;1988;0
132;br_Verdea;Verdea;1988;0
133;br_Verdelho;Verdelho;1988;0
134;br_Verdiso;Verdiso;1988;5895
135;br_Vermentino;Vermentino;1988;43631
136;br_Vernaccia;Vernaccia;1988;1701470
137;br_Viogner ;Viogner ;1988;0
138;br_Viognier;Viognier;1988;0
139;br_Outras(3);Outras(3);1988;5724
1;TINTAS;TINTAS;1989;24032041
2;ti_Alicante Bouschet;Alicante Bouschet;1989;46923
3;ti_Ancelota;Ancelota;1989;0
4;ti_Aramon;Aramon;1989;0
5;ti_Alfrocheiro;Alfrocheiro;1989;0
6;ti_Arinarnoa;Arinarnoa;1989;0
7;ti_Aspirant Bouschet;Aspirant Bouschet;1989;0
8;ti_Barbera;Barbera;1989;3414379
9;ti_Bonarda;Bonarda;1989;657726
10;ti_Cabernet Franc;Cabernet Franc;1989;7962486
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;1989;2750321
12;ti_ Caladoc;Caladoc;1989;0
13;ti_Campanario;Campanario;1989;1920
14;ti_Canaiolo;Canaiolo;1989;182381
15;ti_Carignan;Carignan;1989;0
16;ti_Carmenere;Carmenere;1989;15236
17;ti_Castelão;Castelão;1989;0
18;ti_Corvina;Corvina;1989;0
19;ti_Croatina;Croatina;1989;0
20;ti_Cinsaut;Cinsaut;1989;24663
21;ti_Dom Felder;Dom Felder;1989;0
22;ti_Dolcetto;Dolcetto;1989;0
23;ti_Durif;Durif;1989;0
24;ti_Egiodola;Egiodola;1989;0
25;ti_Ekigaina;Ekigaina;1989;0
26;ti_Festival (Sugraone);Festival (Sugraone);1989;0
27;ti_Franconia;Franconia;1989;0
28;ti_Freisa;Freisa;1989;0
29;ti_Gamay St Romain;Gamay St Romain;1989;735344
30;ti_Gamay Beaujolais;Gamay Beaujolais;1989;175560
31;ti_Grand Noir;Grand Noir;1989;0
32;ti_Grenache;Grenache;1989;18136
33;ti_Jaen;Jaen;1989;0
34;ti_Lagrein;Lagrein;1989;0
35;ti_Lambrusco;Lambrusco;1989;52860
36;ti_Malbec;Malbec;1989;37043
37;ti_Marzemina;Marzemina;1989;203600
38;ti_Merlot;Merlot;1989;6258967
39;ti_Marselan;Marselan;1989;0
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;1989;0
41;ti_Molinera;Molinera;1989;0
42;ti_Montepulciano;Montepulciano;1989;0
43;ti_Moscato Bailey;Moscato Bailey;1989;0
44;ti_Napa Gamay;Napa Gamay;1989;57830
45;ti_Nebbiolo;Nebbiolo;1989;0
46;ti_Petit Verdot;Petit Verdot;1989;0
47;ti_Petite Sirah;Petite Sirah;1989;223434
48;ti_Pinotage;Pinotage;1989;44697
49;ti_Pinot Noir;Pinot Noir;1989;360511
50;ti_Pinot Saint George;Pinot Saint George;1989;67500
51;ti_Piriquita;Piriquita;1989;0
52;ti_Primitivo;Primitivo;1989;0
53;ti_Rebo;Rebo;1989;0
54;ti_Refosco;Refosco;1989;0
55;ti_Rondinella;Rondinella;1989;0
56;ti_Ruby Cabernet;Ruby Cabernet;1989;4678
57;ti_Sangiovese;Sangiovese;1989;96497
58;ti_Saperavi ;Saperavi ;1989;0
59;ti_Sira (falsa);Sira (falsa);1989;191080
60;ti_Tannat;Tannat;1989;137749
61;ti_Tempranillo;Tempranillo;1989;0
62;ti_Teroldego;Teroldego;1989;0
63;ti_Torrontes;Torrontes;1989;0
64;ti_Tinta Barroca;Tinta Barroca;1989;0
65;ti_Tinta Roriz ;Tinta Roriz ;1989;0
66;ti_Touriga Francesa;Touriga Francesa;1989;0
67;ti_Touriga Nacional;Touriga Nacional;1989;0
68;ti_Tinta Madeira;Tinta Madeira;1989;0
69;ti_Tintoria;Tintoria;1989;0
70;ti_Trincdeira;Trincdeira;1989;0
71;ti_Trousseau;Trousseau;1989;0
72;ti_Zinfandel;Zinfandel;1989;310520
73;ti_Outras1;Outras1;1989;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;1989;76181146
75;br_Aliatico;Aliatico;1989;444
76;br_Aligote;Aligote;1989;0
77;br_Altesse;Altesse;1989;42682
78;br_Alvarinho;Alvarinho;1989;0
79;br_Arriloba;Arriloba;1989;0
80;br_Auxerrois;Auxerrois;1989;0
81;br_Burger;Burger;1989;0
82;br_Chardonnay;Chardonnay;1989;1379927
83;br_Chasselas;Chasselas;1989;249408
84;br_Chenin Blanc;Chenin Blanc;1989;217512
85;br_Clairette(1);Clairette(1);1989;0
86;br_Colombard;Colombard;1989;28460
87;br_Flora;Flora;1989;163005
88;br_Garganega;Garganega;1989;0
89;br_Gewurztraminer;Gewurztraminer;1989;1266410
90;br_Gouveio;Gouveio;1989;0
91;br_Gros Manseng;Gros Manseng;1989;0
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);1989;0
93;br_Maccabeo;Maccabeo;1989;0
94;br_Malvasia;Malvasia;1989;3428752
95;br_Malvasia Amarela;Malvasia Amarela;1989;0
96;br_Malvasia Bianca;Malvasia Bianca;1989;2046
97;br_Malvasia Chianti;Malvasia Chianti;1989;0
98;br_Malvasia Verde;Malvasia Verde;1989;18637
99;br_Malvasia di Candia;Malvasia di Candia;1989;0
100;br_Malvasia Istriana;Malvasia Istriana;1989;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;1989;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1989;0
103;br_Moscato_branco;Moscato Branco;1989;22513823
104;br_Moscato Canelli;Moscato Canelli;1989;0
105;br_Moscato Giallo;Moscato Giallo;1989;0
106;br_Moscato Nazareno;Moscato Nazareno;1989;0
107;br_Moscato Bianco R2;Moscato Bianco R2;1989;0
108;br_Moscato de Alexandria;Moscato de Alexandria;1989;0
109;br_Moscato Rosado;Moscato Rosado;1989;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;1989;0
111;br_Muller Thurgau;Muller Thurgau;1989;17142
112;br_Muscadelle;Muscadelle;1989;2007
113;br_Ora;Ora;1989;0
114;br_Palomino;Palomino;1989;64664
115;br_Petit Manseng;Petit Manseng;1989;0
116;br_Peverella;Peverella;1989;1943429
117;br_Pinot Blanc;Pinot Blanc;1989;516219
118;br_Pinot Gris;Pinot Gris;1989;2680
119;br_Prosecco;Prosecco;1989;401705
120;br_Red Veltliner;Red Veltliner;1989;0
121;br_Riesling Italico;Riesling Italico;1989;9385386
122;br_Riesling Renano;Riesling Renano;1989;2105616
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);1989;594507
124;br_Sauvignon Gris;Sauvignon Gris;1989;0
125;br_Seara Nova;Seara Nova;1989;5941
126;br_Semillon;Semillon;1989;8974449
127;br_Schonburger;Schonburger;1989;0
128;br_Sylvaner;Sylvaner;1989;141263
129;br_Tocai Friulano;Tocai Friulano;1989;3467
130;br_Trebbiano;Trebbiano;1989;21370782
131;br_Trebbiano Toscano;Trebbiano Toscano;1989;0
132;br_Verdea;Verdea;1989;0
133;br_Verdelho;Verdelho;1989;0
134;br_Verdiso;Verdiso;1989;0
135;br_Vermentino;Vermentino;1989;40395
136;br_Vernaccia;Vernaccia;1989;1300388
137;br_Viogner ;Viogner ;1989;0
138;br_Viognier;Viognier;1989;0
139;br_Outras(3);Outras(3);1989;0
1;TINTAS;TINTAS;1990;24795507
2;ti_Alicante Bouschet;Alicante Bouschet;1990;46983
3;ti_Ancelota;Ancelota;1990;0
4;ti_Aramon;Aramon;1990;0
5;ti_Alfrocheiro;Alfrocheiro;1990;0
6;ti_Arinarnoa;Arinarnoa;1990;0
7;ti_Aspirant Bouschet;Aspirant Bouschet;1990;0
8;ti_Barbera;Barbera;1990;2587150
9;ti_Bonarda;Bonarda;1990;586098
10;ti_Cabernet Franc;Cabernet Franc;1990;7568645
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;1990;2951138
12;ti_ Caladoc;Caladoc;1990;0
13;ti_Campanario;Campanario;1990;0
14;ti_Canaiolo;Canaiolo;1990;131742
15;ti_Carignan;Carignan;1990;0
16;ti_Carmenere;Carmenere;1990;55499
17;ti_Castelão;Castelão;1990;0
18;ti_Corvina;Corvina;1990;0
19;ti_Croatina;Croatina;1990;0
20;ti_Cinsaut;Cinsaut;1990;27386
21;ti_Dom Felder;Dom Felder;1990;0
22;ti_Dolcetto;Dolcetto;1990;0
23;ti_Durif;Durif;1990;0
24;ti_Egiodola;Egiodola;1990;0
25;ti_Ekigaina;Ekigaina;1990;0
26;ti_Festival (Sugraone);Festival (Sugraone);1990;0
27;ti_Franconia;Franconia;1990;0
28;ti_Freisa;Freisa;1990;0
29;ti_Gamay St Romain;Gamay St Romain;1990;399023
30;ti_Gamay Beaujolais;Gamay Beaujolais;1990;558237
31;ti_Grand Noir;Grand Noir;1990;0
32;ti_Grenache;Grenache;1990;3289
33;ti_Jaen;Jaen;1990;0
34;ti_Lagrein;Lagrein;1990;0
35;ti_Lambrusco;Lambrusco;1990;15560
36;ti_Malbec;Malbec;1990;69305
37;ti_Marzemina;Marzemina;1990;143957
38;ti_Merlot;Merlot;1990;6440525
39;ti_Marselan;Marselan;1990;0
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;1990;0
41;ti_Molinera;Molinera;1990;0
42;ti_Montepulciano;Montepulciano;1990;0
43;ti_Moscato Bailey;Moscato Bailey;1990;0
44;ti_Napa Gamay;Napa Gamay;1990;193570
45;ti_Nebbiolo;Nebbiolo;1990;28600
46;ti_Petit Verdot;Petit Verdot;1990;0
47;ti_Petite Sirah;Petite Sirah;1990;208765
48;ti_Pinotage;Pinotage;1990;76979
49;ti_Pinot Noir;Pinot Noir;1990;409901
50;ti_Pinot Saint George;Pinot Saint George;1990;118160
51;ti_Piriquita;Piriquita;1990;0
52;ti_Primitivo;Primitivo;1990;0
53;ti_Rebo;Rebo;1990;0
54;ti_Refosco;Refosco;1990;0
55;ti_Rondinella;Rondinella;1990;0
56;ti_Ruby Cabernet;Ruby Cabernet;1990;0
57;ti_Sangiovese;Sangiovese;1990;59620
58;ti_Saperavi ;Saperavi ;1990;0
59;ti_Sira (falsa);Sira (falsa);1990;182243
60;ti_Tannat;Tannat;1990;351017
61;ti_Tempranillo;Tempranillo;1990;0
62;ti_Teroldego;Teroldego;1990;0
63;ti_Torrontes;Torrontes;1990;0
64;ti_Tinta Barroca;Tinta Barroca;1990;0
65;ti_Tinta Roriz ;Tinta Roriz ;1990;0
66;ti_Touriga Francesa;Touriga Francesa;1990;0
67;ti_Touriga Nacional;Touriga Nacional;1990;0
68;ti_Tinta Madeira;Tinta Madeira;1990;54
69;ti_Tintoria;Tintoria;1990;14526
70;ti_Trincdeira;Trincdeira;1990;0
71;ti_Trousseau;Trousseau;1990;0
72;ti_Zinfandel;Zinfandel;1990;1567535
73;ti_Outras1;Outras1;1990;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;1990;73556749
75;br_Aliatico;Aliatico;1990;0
76;br_Aligote;Aligote;1990;0
77;br_Altesse;Altesse;1990;40662
78;br_Alvarinho;Alvarinho;1990;0
79;br_Arriloba;Arriloba;1990;0
80;br_Auxerrois;Auxerrois;1990;0
81;br_Burger;Burger;1990;0
82;br_Chardonnay;Chardonnay;1990;1310807
83;br_Chasselas;Chasselas;1990;239011
84;br_Chenin Blanc;Chenin Blanc;1990;386466
85;br_Clairette(1);Clairette(1);1990;754
86;br_Colombard;Colombard;1990;38460
87;br_Flora;Flora;1990;184768
88;br_Garganega;Garganega;1990;0
89;br_Gewurztraminer;Gewurztraminer;1990;1616040
90;br_Gouveio;Gouveio;1990;0
91;br_Gros Manseng;Gros Manseng;1990;0
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);1990;0
93;br_Maccabeo;Maccabeo;1990;0
94;br_Malvasia;Malvasia;1990;3945671
95;br_Malvasia Amarela;Malvasia Amarela;1990;0
96;br_Malvasia Bianca;Malvasia Bianca;1990;12319
97;br_Malvasia Chianti;Malvasia Chianti;1990;0
98;br_Malvasia Verde;Malvasia Verde;1990;0
99;br_Malvasia di Candia;Malvasia di Candia;1990;0
100;br_Malvasia Istriana;Malvasia Istriana;1990;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;1990;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1990;0
103;br_Moscato_branco;Moscato Branco;1990;19690691
104;br_Moscato Canelli;Moscato Canelli;1990;0
105;br_Moscato Giallo;Moscato Giallo;1990;0
106;br_Moscato Nazareno;Moscato Nazareno;1990;0
107;br_Moscato Bianco R2;Moscato Bianco R2;1990;0
108;br_Moscato de Alexandria;Moscato de Alexandria;1990;0
109;br_Moscato Rosado;Moscato Rosado;1990;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;1990;0
111;br_Muller Thurgau;Muller Thurgau;1990;36313
112;br_Muscadelle;Muscadelle;1990;5536
113;br_Ora;Ora;1990;0
114;br_Palomino;Palomino;1990;58657
115;br_Petit Manseng;Petit Manseng;1990;0
116;br_Peverella;Peverella;1990;2072218
117;br_Pinot Blanc;Pinot Blanc;1990;801355
118;br_Pinot Gris;Pinot Gris;1990;4771
119;br_Prosecco;Prosecco;1990;364665
120;br_Red Veltliner;Red Veltliner;1990;0
121;br_Riesling Italico;Riesling Italico;1990;11632192
122;br_Riesling Renano;Riesling Renano;1990;501972
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);1990;764746
124;br_Sauvignon Gris;Sauvignon Gris;1990;0
125;br_Seara Nova;Seara Nova;1990;9338
126;br_Semillon;Semillon;1990;9189656
127;br_Schonburger;Schonburger;1990;0
128;br_Sylvaner;Sylvaner;1990;166398
129;br_Tocai Friulano;Tocai Friulano;1990;3118
130;br_Trebbiano;Trebbiano;1990;18845488
131;br_Trebbiano Toscano;Trebbiano Toscano;1990;0
132;br_Verdea;Verdea;1990;0
133;br_Verdelho;Verdelho;1990;0
134;br_Verdiso;Verdiso;1990;970
135;br_Vermentino;Vermentino;1990;29830
136;br_Vernaccia;Vernaccia;1990;1603877
137;br_Viogner ;Viogner ;1990;0
138;br_Viognier;Viognier;1990;0
139;br_Outras(3);Outras(3);1990;0
1;TINTAS;TINTAS;1991;18045593
2;ti_Alicante Bouschet;Alicante Bouschet;1991;0
3;ti_Ancelota;Ancelota;1991;0
4;ti_Aramon;Aramon;1991;0
5;ti_Alfrocheiro;Alfrocheiro;1991;0
6;ti_Arinarnoa;Arinarnoa;1991;0
7;ti_Aspirant Bouschet;Aspirant Bouschet;1991;0
8;ti_Barbera;Barbera;1991;1449146
9;ti_Bonarda;Bonarda;1991;236195
10;ti_Cabernet Franc;Cabernet Franc;1991;4935095
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;1991;3028297
12;ti_ Caladoc;Caladoc;1991;0
13;ti_Campanario;Campanario;1991;0
14;ti_Canaiolo;Canaiolo;1991;218689
15;ti_Carignan;Carignan;1991;48657
16;ti_Carmenere;Carmenere;1991;23812
17;ti_Castelão;Castelão;1991;0
18;ti_Corvina;Corvina;1991;0
19;ti_Croatina;Croatina;1991;0
20;ti_Cinsaut;Cinsaut;1991;17020
21;ti_Dom Felder;Dom Felder;1991;0
22;ti_Dolcetto;Dolcetto;1991;0
23;ti_Durif;Durif;1991;0
24;ti_Egiodola;Egiodola;1991;0
25;ti_Ekigaina;Ekigaina;1991;0
26;ti_Festival (Sugraone);Festival (Sugraone);1991;0
27;ti_Franconia;Franconia;1991;0
28;ti_Freisa;Freisa;1991;0
29;ti_Gamay St Romain;Gamay St Romain;1991;255846
30;ti_Gamay Beaujolais;Gamay Beaujolais;1991;364550
31;ti_Grand Noir;Grand Noir;1991;0
32;ti_Grenache;Grenache;1991;1305
33;ti_Jaen;Jaen;1991;0
34;ti_Lagrein;Lagrein;1991;0
35;ti_Lambrusco;Lambrusco;1991;23396
36;ti_Malbec;Malbec;1991;50169
37;ti_Marzemina;Marzemina;1991;106385
38;ti_Merlot;Merlot;1991;4275871
39;ti_Marselan;Marselan;1991;0
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;1991;0
41;ti_Molinera;Molinera;1991;0
42;ti_Montepulciano;Montepulciano;1991;0
43;ti_Moscato Bailey;Moscato Bailey;1991;0
44;ti_Napa Gamay;Napa Gamay;1991;149800
45;ti_Nebbiolo;Nebbiolo;1991;226893
46;ti_Petit Verdot;Petit Verdot;1991;0
47;ti_Petite Sirah;Petite Sirah;1991;86215
48;ti_Pinotage;Pinotage;1991;97269
49;ti_Pinot Noir;Pinot Noir;1991;320721
50;ti_Pinot Saint George;Pinot Saint George;1991;84550
51;ti_Piriquita;Piriquita;1991;0
52;ti_Primitivo;Primitivo;1991;0
53;ti_Rebo;Rebo;1991;0
54;ti_Refosco;Refosco;1991;0
55;ti_Rondinella;Rondinella;1991;0
56;ti_Ruby Cabernet;Ruby Cabernet;1991;0
57;ti_Sangiovese;Sangiovese;1991;244050
58;ti_Saperavi ;Saperavi ;1991;0
59;ti_Sira (falsa);Sira (falsa);1991;46003
60;ti_Tannat;Tannat;1991;532348
61;ti_Tempranillo;Tempranillo;1991;0
62;ti_Teroldego;Teroldego;1991;0
63;ti_Torrontes;Torrontes;1991;0
64;ti_Tinta Barroca;Tinta Barroca;1991;0
65;ti_Tinta Roriz ;Tinta Roriz ;1991;0
66;ti_Touriga Francesa;Touriga Francesa;1991;0
67;ti_Touriga Nacional;Touriga Nacional;1991;0
68;ti_Tinta Madeira;Tinta Madeira;1991;0
69;ti_Tintoria;Tintoria;1991;7218
70;ti_Trincdeira;Trincdeira;1991;0
71;ti_Trousseau;Trousseau;1991;0
72;ti_Zinfandel;Zinfandel;1991;1216093
73;ti_Outras1;Outras1;1991;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;1991;46526526
75;br_Aliatico;Aliatico;1991;0
76;br_Aligote;Aligote;1991;0
77;br_Altesse;Altesse;1991;18270
78;br_Alvarinho;Alvarinho;1991;0
79;br_Arriloba;Arriloba;1991;0
80;br_Auxerrois;Auxerrois;1991;980
81;br_Burger;Burger;1991;0
82;br_Chardonnay;Chardonnay;1991;2185942
83;br_Chasselas;Chasselas;1991;114585
84;br_Chenin Blanc;Chenin Blanc;1991;504502
85;br_Clairette(1);Clairette(1);1991;0
86;br_Colombard;Colombard;1991;26500
87;br_Flora;Flora;1991;212220
88;br_Garganega;Garganega;1991;0
89;br_Gewurztraminer;Gewurztraminer;1991;1648915
90;br_Gouveio;Gouveio;1991;0
91;br_Gros Manseng;Gros Manseng;1991;0
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);1991;0
93;br_Maccabeo;Maccabeo;1991;0
94;br_Malvasia;Malvasia;1991;2006859
95;br_Malvasia Amarela;Malvasia Amarela;1991;0
96;br_Malvasia Bianca;Malvasia Bianca;1991;16474
97;br_Malvasia Chianti;Malvasia Chianti;1991;0
98;br_Malvasia Verde;Malvasia Verde;1991;0
99;br_Malvasia di Candia;Malvasia di Candia;1991;0
100;br_Malvasia Istriana;Malvasia Istriana;1991;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;1991;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1991;0
103;br_Moscato_branco;Moscato Branco;1991;9533114
104;br_Moscato Canelli;Moscato Canelli;1991;0
105;br_Moscato Giallo;Moscato Giallo;1991;0
106;br_Moscato Nazareno;Moscato Nazareno;1991;0
107;br_Moscato Bianco R2;Moscato Bianco R2;1991;0
108;br_Moscato de Alexandria;Moscato de Alexandria;1991;0
109;br_Moscato Rosado;Moscato Rosado;1991;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;1991;0
111;br_Muller Thurgau;Muller Thurgau;1991;19915
112;br_Muscadelle;Muscadelle;1991;5515
113;br_Ora;Ora;1991;0
114;br_Palomino;Palomino;1991;50188
115;br_Petit Manseng;Petit Manseng;1991;0
116;br_Peverella;Peverella;1991;1369962
117;br_Pinot Blanc;Pinot Blanc;1991;779277
118;br_Pinot Gris;Pinot Gris;1991;4324
119;br_Prosecco;Prosecco;1991;266752
120;br_Red Veltliner;Red Veltliner;1991;0
121;br_Riesling Italico;Riesling Italico;1991;7151423
122;br_Riesling Renano;Riesling Renano;1991;456345
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);1991;964644
124;br_Sauvignon Gris;Sauvignon Gris;1991;0
125;br_Seara Nova;Seara Nova;1991;6958
126;br_Semillon;Semillon;1991;4808084
127;br_Schonburger;Schonburger;1991;0
128;br_Sylvaner;Sylvaner;1991;105962
129;br_Tocai Friulano;Tocai Friulano;1991;6143
130;br_Trebbiano;Trebbiano;1991;13065462
131;br_Trebbiano Toscano;Trebbiano Toscano;1991;0
132;br_Verdea;Verdea;1991;0
133;br_Verdelho;Verdelho;1991;0
134;br_Verdiso;Verdiso;1991;0
135;br_Vermentino;Vermentino;1991;22976
136;br_Vernaccia;Vernaccia;1991;1147439
137;br_Viogner ;Viogner ;1991;0
138;br_Viognier;Viognier;1991;0
139;br_Outras(3);Outras(3);1991;26796
1;TINTAS;TINTAS;1992;22146466
2;ti_Alicante Bouschet;Alicante Bouschet;1992;0
3;ti_Ancelota;Ancelota;1992;0
4;ti_Aramon;Aramon;1992;0
5;ti_Alfrocheiro;Alfrocheiro;1992;0
6;ti_Arinarnoa;Arinarnoa;1992;0
7;ti_Aspirant Bouschet;Aspirant Bouschet;1992;0
8;ti_Barbera;Barbera;1992;1703396
9;ti_Bonarda;Bonarda;1992;400909
10;ti_Cabernet Franc;Cabernet Franc;1992;5462304
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;1992;3867213
12;ti_ Caladoc;Caladoc;1992;0
13;ti_Campanario;Campanario;1992;0
14;ti_Canaiolo;Canaiolo;1992;222229
15;ti_Carignan;Carignan;1992;0
16;ti_Carmenere;Carmenere;1992;8743
17;ti_Castelão;Castelão;1992;0
18;ti_Corvina;Corvina;1992;0
19;ti_Croatina;Croatina;1992;0
20;ti_Cinsaut;Cinsaut;1992;13230
21;ti_Dom Felder;Dom Felder;1992;0
22;ti_Dolcetto;Dolcetto;1992;0
23;ti_Durif;Durif;1992;0
24;ti_Egiodola;Egiodola;1992;0
25;ti_Ekigaina;Ekigaina;1992;0
26;ti_Festival (Sugraone);Festival (Sugraone);1992;0
27;ti_Franconia;Franconia;1992;0
28;ti_Freisa;Freisa;1992;0
29;ti_Gamay St Romain;Gamay St Romain;1992;297597
